SK_ID_CURR,TARGET
103851,0.06559870286681166
103854,0.1301871050025484
103857,0.1630545515356165
103861,0.06013677429062799
103862,0.0980921614044112
103865,0.0967964780821685
103870,0.06493818121995182
103876,0.09072696328287777
103891,0.15053772690037226
103908,0.0743071078797305
103914,0.09309175041397334
103918,0.10537511850762597
103940,0.0940217499460635
103963,0.1209867852953376
103966,0.11252647419836535
103971,0.12177681195756362
103980,0.10208550345687074
103984,0.07727307365228533
103985,0.07875804374754893
103998,0.13509650778194807
104019,0.08343455527126528
104026,0.08904092901460958
104035,0.11697163699451715
104044,0.0753462630854431
104045,0.09647864413356105
104047,0.10137195230874946
104051,0.07218607875153649
104058,0.08733405273068683
104063,0.07332352450579374
104066,0.09540598314316671
104087,0.05459094168004742
104089,0.09538524970881342
104095,0.08154971117745027
104098,0.12110051137673492
104104,0.05943488778870349
104110,0.09667251935056614
104120,0.08238123291716846
104122,0.06033007550625081
104131,0.09772339842432254
104132,0.11406948189380935
104135,0.06954020726815235
104136,0.09929503237158892
104149,0.09082812562935466
104150,0.08617015407187299
104156,0.10181972448779457
104165,0.11420405246470348
104175,0.08805892301956861
104179,0.12314418415877074
104184,0.09780363128912402
104206,0.07417174677080969
104216,0.10926257340213437
104230,0.14691564520070602
104257,0.05384892436232932
104272,0.05655385119082284
104273,0.10120860638604597
104278,0.05748909306194602
104294,0.10272620268592143
104295,0.08725963159939223
104297,0.07527755950032262
104298,0.10567736402502306
104308,0.11006235089111091
104318,0.08725849675750318
104319,0.07576638180388687
104320,0.12851278221171042
104327,0.11795567584457313
104334,0.09315869881540637
104344,0.1183956263030285
104350,0.08144154822670363
104351,0.09332399127842855
104354,0.10882690705226762
104369,0.12393196084863291
104376,0.10003807841787243
104381,0.09183164590608064
104384,0.10059476686472577
104391,0.06698028409542808
104394,0.10880004859660024
104398,0.12383313263506074
104402,0.081076672469123
104408,0.08383178686363404
104409,0.06715731780250776
104410,0.13683216796321246
104412,0.08090778378867104
104417,0.10224195402656293
104424,0.09200977161460927
104426,0.06898216347077331
104435,0.08553792270041312
104445,0.08599671348820044
104458,0.06031797777224756
104460,0.09742229473121246
104466,0.08190985334582306
104472,0.12050392877813333
104473,0.10799327231831714
104479,0.06099412949484039
104480,0.07772496579612441
104482,0.1260129981146999
104499,0.05717567860973084
104501,0.06056869714041978
104502,0.08123198025823805
104506,0.0883907962016304
104510,0.0630270588213157
104512,0.07898227598511794
104520,0.1313803030226487
104528,0.11690881255645715
104529,0.10224934478200448
104541,0.09996616529042487
104578,0.07651862651468873
104584,0.0850239646573464
104588,0.10357538114079717
104602,0.09022579231557593
104610,0.06946878717147166
104611,0.08891860279307645
104618,0.11175149629469934
104620,0.08986688661347264
104622,0.0605600306309077
104624,0.07131539284671345
104625,0.09919690591297688
104634,0.13282951738532198
104639,0.10171666451426739
104646,0.07877780239318401
104647,0.07702768146295468
104652,0.06413874832063804
104670,0.08826220670768603
104677,0.08011738215096063
104685,0.11274331313650043
104691,0.0979996108405991
104696,0.07991345676559955
104699,0.06798357445178442
104712,0.11753738767455867
104714,0.0910557437126553
104717,0.09573437360905501
104718,0.08362879024066201
104740,0.08031835344662688
104741,0.10034016915744601
104743,0.05555385886818828
104744,0.10802098499316108
104747,0.10353901098400863
104767,0.0966636371658098
104772,0.17777654934975354
104776,0.1351437002513103
104779,0.07274282942559225
104814,0.09331023763920139
104815,0.08439919937208035
104830,0.1003712766668646
104831,0.11322530274420273
104833,0.10755621751894838
104839,0.07580187829955806
104840,0.08420897865308989
104860,0.1059268520115784
104861,0.06014987545911301
104866,0.08860053471741286
104870,0.07739988309707913
104877,0.10348048660236309
104878,0.06799427867779473
104879,0.08485253963550383
104880,0.09680421500898091
104899,0.09474257304392716
104906,0.06366430911927216
104907,0.11501065878168591
104913,0.09595490187416982
104916,0.1110549858452105
104921,0.0979035901918988
104930,0.08723801854232471
104931,0.10127923097090841
104936,0.10217357862713826
104937,0.09628686564004477
104942,0.08485727184345111
104943,0.08764750377728353
104969,0.10807628959686129
104972,0.14608707666150078
104988,0.09906331028601201
105013,0.10556988374138114
105015,0.1019858803394958
105019,0.08029901512156255
105027,0.09178574652115583
105030,0.09788739204392609
105035,0.15776769435870977
105041,0.07048092770948719
105051,0.12350753644260475
105056,0.07611540052893324
105067,0.17220137266171234
105071,0.10923153863143659
105072,0.06906990383324316
105074,0.1277946376510864
105091,0.12180629640081668
105101,0.07888348139625567
105103,0.08749503094498962
105134,0.097849184392664
105139,0.0966366755194894
105142,0.12798116185170777
105146,0.09925056786533847
105163,0.09397379983525046
105168,0.11937705966755101
105172,0.057252951636624985
105176,0.12500300447009322
105195,0.08890734973778708
105196,0.13956143815609326
105197,0.06729401752962243
105203,0.09167597678332566
105223,0.10015312916224912
105227,0.09399859019022369
105228,0.06696039160054376
105230,0.10954518176310821
105231,0.12669440661928963
105239,0.08514950192825922
105242,0.10297324503252307
105244,0.08850881578331357
105245,0.11426971505555056
105248,0.0590680649827033
105249,0.0902729910421084
105266,0.1253791598203155
105271,0.1232755242410539
105276,0.11672889920363051
105282,0.11126410924019313
105292,0.08246779198898029
105297,0.05359672030956403
105332,0.12610222452515832
105333,0.0799425401310135
105343,0.07077905900355369
105344,0.057767871599124235
105345,0.11951928265437793
105357,0.09795672230266064
105359,0.08959284815887271
105366,0.08143484425141793
105367,0.0993471057727435
105370,0.04917164453387712
105377,0.09690172172906707
105390,0.08674060390070587
105399,0.06973715089288851
105403,0.08488316398042219
105404,0.08642616503697435
105414,0.07941974949519691
105417,0.09031956909378995
105425,0.14200847330658847
105452,0.07845296417336095
105454,0.10370453025224323
105456,0.11652221797626353
105470,0.1088464094977666
105471,0.06377326420127587
105483,0.0832560997388073
105493,0.11466305061689303
105508,0.13090204434713404
105514,0.11070279452733522
105515,0.06052359148215941
105528,0.13716132469261633
105529,0.07666273005064844
105531,0.07712421108452833
105532,0.08170053279568618
105558,0.05589560197991886
105574,0.09669028393618315
105578,0.06566619770621415
105584,0.14593772869023836
105595,0.11719528133628414
105617,0.10440009531339013
105618,0.08668831549633355
105621,0.08317191726359663
105625,0.08760091003292082
105629,0.09079009194955594
105630,0.07204480306129131
105634,0.06687724949735115
105635,0.10436902944214613
105641,0.10544477389238047
105647,0.10590676056272609
105648,0.08545793552607651
105655,0.06858660470760394
105657,0.07205329482295031
105672,0.11136789562865154
105678,0.0919536367647342
105682,0.07684864258453135
105691,0.09961908343767296
105692,0.0887867557651821
105706,0.1304136443273604
105712,0.10639908799949196
105720,0.09476570417307963
105734,0.08419639510664345
105735,0.09780696184679212
105736,0.09101983606787747
105737,0.06978438778131793
105738,0.1347189277038184
105740,0.1158653327850209
105744,0.058683076626192175
105747,0.106545115491312
105749,0.10901433130640086
105754,0.09673200516493816
105758,0.06646043053006814
105760,0.09414457819915763
105767,0.08778267170129339
105784,0.11324269618058902
105791,0.09262894576524722
105802,0.08583954114650577
105807,0.13263385157160898
105809,0.07800246422065679
105816,0.10383753805283909
105817,0.059045573684618165
105824,0.13432390174939043
105832,0.10195801439602908
105856,0.07723195457941731
105865,0.08707078841316597
105899,0.07996993834692753
105906,0.05830189853118216
105916,0.0955149233581502
105923,0.11517387027843527
105937,0.09393040655598817
105965,0.06904924353306019
105966,0.08671723556619956
105968,0.07231169616107957
105973,0.08696249826511694
105976,0.10941013414199438
105978,0.06545100078982322
105979,0.07790381755307381
105991,0.10133736079691572
105998,0.08733092595861336
105999,0.09651365126430478
106000,0.10558691002353592
106001,0.10775223848045647
106010,0.08568779466918156
106011,0.09564893926670204
106013,0.1198912707200656
106015,0.08390268922884803
106026,0.06850305474038791
106032,0.0732166565207328
106035,0.09716708551260247
106040,0.09098418269555388
106041,0.12847966347379575
106044,0.0641033528873001
106053,0.09999707913382658
106054,0.07129430650611299
106065,0.1261885281316183
106081,0.08182097333726336
106083,0.08787311426332162
106087,0.09700650820013951
106090,0.09893263766731168
106101,0.05259765391528929
106102,0.12510171598403835
106109,0.07834133850526438
106116,0.0762881013505913
106150,0.07779537642669501
106155,0.16077480472746544
106166,0.09006787005439804
106176,0.08807418917024495
106189,0.07156576520245578
106199,0.12770943181918487
106205,0.091658293769084
106206,0.08382953418424315
106211,0.08486882326990822
106214,0.06517465439003181
106216,0.09305202051974694
106217,0.09747510443136745
106225,0.08148146390138536
106249,0.07264638887305834
106256,0.08001652819759507
106258,0.07853913636713451
106261,0.10287220324863729
106262,0.11645519534344978
106264,0.06257872890159417
106271,0.11152255114627041
106276,0.08472267103771661
106277,0.09420766881209142
106286,0.112090030801031
106293,0.06721004030696189
106295,0.07508324671321784
106296,0.10333347219092048
106297,0.12640171753163096
106298,0.09420237682039083
106311,0.07972100707418496
106314,0.11557080800078923
106320,0.12462461385767314
106334,0.10594868114099891
106346,0.07481426087962373
106347,0.07990686553118408
106349,0.08871275717643903
106354,0.1114517074733926
106360,0.056594327546456616
106373,0.0896619986394361
106377,0.07523589250874071
106386,0.1076130437598129
106387,0.10733002352154049
106391,0.05614680580389787
106401,0.12459648479499119
106411,0.12077516425707209
106413,0.11743065804991877
106426,0.10178734387241303
106427,0.07960887358572925
106428,0.14411962170893117
106434,0.09612360863632846
106438,0.09811535054705202
106440,0.10105805229228078
106441,0.06525913204162045
106452,0.11883014546614647
106453,0.081692697614956
106454,0.09047024767695003
106457,0.09853341717317894
106484,0.07567013784886915
106488,0.15182791491954564
106491,0.09002592126786961
106514,0.0901419124156521
106527,0.09687967061715473
106528,0.0759766227138277
106529,0.05398641473191719
106534,0.12034495370031663
106550,0.11094629158819296
106577,0.08224909386072829
106585,0.1300791775305374
106590,0.06278723873315813
106607,0.07935252185656837
106610,0.1062234645334632
106611,0.10019398898204109
106612,0.11902415142820418
106624,0.07077629272278782
106631,0.0755412600623557
106647,0.17579311146654975
106660,0.12842524243539802
106674,0.08707207329498365
106687,0.07440607325592442
106712,0.09261730205541295
106713,0.08079693016287541
106717,0.08358693893554758
106720,0.10019961417371202
106721,0.09799713035674269
106724,0.09326243500276961
106735,0.11039072098862028
106739,0.07928740432113844
106740,0.08498912627077239
106754,0.07640512708243191
106760,0.1485849665202774
106761,0.1067415939987703
106784,0.09608821688760878
106787,0.08754301024457611
106797,0.07807792021097293
106798,0.0779416976505391
106802,0.12597054922353462
106803,0.10710562801095809
106804,0.15671255666792624
106805,0.08036206781064864
106810,0.1319611095460298
106812,0.09932826842813704
106813,0.06692102439319428
106817,0.07115089028339693
106822,0.09765049212773931
106823,0.0855010550827246
106827,0.06944204242472415
106841,0.07466084569601607
106851,0.08581883905283537
106852,0.09877256180163808
106853,0.1478700517437137
106854,0.15412803556374208
106861,0.09953356328218504
106873,0.12065194129980177
106877,0.07564694045924142
106878,0.08544650271459414
106881,0.10574255269635771
106900,0.08085408886893068
106906,0.07501680116994305
106907,0.08412464802716882
106914,0.10018275340685874
106916,0.08773185718745126
106924,0.07256331088017304
106931,0.08353873248629065
106936,0.10868609263605489
106937,0.08019105798226087
106938,0.08406581305231849
106939,0.11192093046225063
106943,0.07238947462379988
106944,0.07799337249419602
106967,0.11096752571361591
106980,0.09478392409737742
106986,0.0675050657020334
106987,0.08674330345137557
106990,0.06757227920675081
107013,0.05666562373711746
107023,0.09693837110147561
107033,0.06557545632862795
107037,0.10291019362855928
107048,0.10078919815082193
107071,0.1096971088213136
107081,0.06293706082306737
107113,0.08830914490258894
107130,0.06658810173917534
107131,0.08882205705964497
107145,0.09361897473372897
107156,0.09691416049943519
107219,0.07735015668688626
107222,0.11750364470585092
107223,0.1952060290154601
107232,0.12889784349464165
107245,0.10129429946766517
107246,0.06010888075841443
107247,0.06650045636248045
107256,0.07561107986351924
107259,0.07252905294936186
107260,0.04992994256850436
107279,0.13810792406706596
107280,0.07151905000447606
107281,0.09939245406580069
107285,0.0928475140157844
107329,0.11275393242006414
107337,0.07681889044308174
107349,0.0783369428845834
107350,0.0948096192633885
107351,0.06318493213809541
107359,0.1468141673561
107391,0.10246444703609152
107394,0.11508039738491233
107395,0.06374626386767687
107406,0.11466045373261445
107416,0.11146788107514753
107417,0.08211953536866527
107418,0.07482344075083834
107419,0.07890541526293006
107444,0.08810511251608547
107445,0.10311180162547655
107446,0.09848895078422597
107460,0.0990537769363197
107470,0.10445470437389871
107475,0.07907472197094362
107520,0.08935067182106975
107526,0.09724474438455177
107527,0.06324008263009254
107530,0.0711333940825014
107532,0.1378774198933238
107534,0.11840418829483235
107535,0.0869732916049567
107554,0.11305530254414013
107556,0.08943084747051029
107559,0.09589218346121112
107561,0.06210911840277368
107564,0.0798685513549798
107566,0.09816795663098606
107571,0.0833741840865981
107590,0.10516549880856171
107602,0.0976096057936465
107625,0.12271207489023832
107626,0.13493159979481043
107635,0.08297230188537186
107636,0.07933647807504128
107645,0.10302063085014067
107652,0.11755368196396555
107655,0.06412224333377356
107668,0.06895730382116726
107670,0.07378452236647191
107677,0.05957651539846532
107680,0.11074020278187557
107683,0.08626326455170401
107684,0.07585343065445696
107691,0.08970253169964963
107692,0.11383828432248563
107703,0.12418629980921429
107709,0.06528942421189794
107710,0.07595694808676466
107721,0.09930512979346412
107725,0.12040188542284519
107727,0.13053126888432934
107739,0.0928989578545888
107740,0.10683939785836974
107741,0.0988620750583574
107747,0.07230567652650519
107765,0.13935404908589094
107768,0.07033235835778177
107775,0.0922815989531283
107782,0.11703964666099202
107790,0.07549566175062694
107801,0.08972625729836355
107807,0.06378029547741183
107811,0.11419524383567105
107817,0.13111506799599215
107826,0.08419028409684041
107838,0.09870949697970031
107839,0.0835162499694358
107843,0.07973024872844625
107847,0.06802034704995873
107849,0.10327654727523349
107850,0.09351171294651457
107867,0.11445354248466036
107871,0.1017967923958228
107908,0.09106092615095981
107913,0.125721634487623
107927,0.10604800319989173
107931,0.05589531839953659
107955,0.05945604299898244
107962,0.09388401889112544
107977,0.08023890097440525
107978,0.08909339157006017
107993,0.0768391344817187
108010,0.08012159934524132
108016,0.11143236476422842
108018,0.13182530377472076
108027,0.11056836852897935
108045,0.09974307702274522
108069,0.12517173684578256
108082,0.0971568938398269
108089,0.09353155562212215
108092,0.0843504692299435
108106,0.07528720340790976
108112,0.09393054434619755
108120,0.1208728438645273
108122,0.15609760911446016
108135,0.1257038815166986
108170,0.08084717808970475
108171,0.09382756503865054
108177,0.065178414636566
108180,0.1119369858756174
108183,0.08612866559296428
108184,0.06711940401624308
108185,0.09375574637460574
108192,0.09836504896458229
108195,0.10860385343533034
108196,0.12511139309424502
108218,0.07813118726281397
108219,0.1312981460611518
108243,0.10842581216765204
108249,0.06593028942775735
108251,0.05178164180767653
